"annee";"CP_clean";"age_class";"N_RPU";"N_HCL";"part_HCL"
2019;"02300";"(79,Inf]";"0";"0";NA
2019;"02300";NA;"0";"0";NA
2019;"02310";"[0,1]";"Anonymisé";"1-4";1
2019;"02310";"(1,4]";"0";"0";NA
2019;"02310";"(4,17]";"4";"0";0
2019;"02310";"(17,64]";"1";"0";0
2019;"02310";"(64,79]";"1";"0";0
2019;"02310";"(79,Inf]";"1";"0";0
2019;"02310";NA;"0";"0";NA
2019;"02330";"[0,1]";"0";"0";NA
2019;"02330";"(1,4]";"1";"0";0
2019;"02330";"(4,17]";"0";"0";NA
2019;"02330";"(17,64]";"4";"0";0
2019;"02330";"(64,79]";"0";"0";NA
2019;"02330";"(79,Inf]";"0";"0";NA
2019;"02330";NA;"0";"0";NA
2019;"02370";"[0,1]";"2";"0";0
2019;"02370";"(1,4]";"0";"0";NA
2019;"02370";"(4,17]";"1";"0";0
2019;"02370";"(17,64]";"0";"0";NA
2019;"02370";"(64,79]";"0";"0";NA
2019;"02370";"(79,Inf]";"0";"0";NA
2019;"02370";NA;"0";"0";NA
2019;"02400";"[0,1]";"Anonymisé";"1-4";0.666666666666667
2019;"02400";"(1,4]";"Anonymisé";"1-4";0.5
2019;"02400";"(4,17]";"4";"0";0
2019;"02400";"(17,64]";"Anonymisé";"1-4";0.0526315789473684
2019;"02400";"(64,79]";"7";"0";0
2019;"02400";"(79,Inf]";"2";"0";0
2019;"02400";NA;"0";"0";NA
2019;"02420";"[0,1]";"0";"0";NA
2019;"02420";"(1,4]";"0";"0";NA
2019;"02420";"(4,17]";"4";"0";0
2019;"02420";"(17,64]";"3";"0";0
2019;"02420";"(64,79]";"0";"0";NA
2019;"02420";"(79,Inf]";"0";"0";NA
2019;"02420";NA;"0";"0";NA
2019;"02430";"[0,1]";"1";"0";0
2019;"02430";"(1,4]";"0";"0";NA
2019;"02430";"(4,17]";"2";"0";0
2019;"02430";"(17,64]";"1";"0";0
2019;"02430";"(64,79]";"0";"0";NA
2019;"02430";"(79,Inf]";"0";"0";NA
2019;"02430";NA;"0";"0";NA
2019;"02450";"[0,1]";"0";"0";NA
2019;"02450";"(1,4]";"0";"0";NA
2019;"02450";"(4,17]";"1";"0";0
2019;"02450";"(17,64]";"0";"0";NA
2019;"02450";"(64,79]";"1";"0";0
2019;"02450";"(79,Inf]";"0";"0";NA
2019;"02450";NA;"0";"0";NA
2019;"02460";"[0,1]";"0";"0";NA
2019;"02460";"(1,4]";"0";"0";NA
2019;"02460";"(4,17]";"0";"0";NA
2019;"02460";"(17,64]";"1";"0";0
2019;"02460";"(64,79]";"0";"0";NA
2019;"02460";"(79,Inf]";"0";"0";NA
2019;"02460";NA;"0";"0";NA
2019;"02500";"[0,1]";"0";"0";NA
2019;"02500";"(1,4]";"0";"0";NA
2019;"02500";"(4,17]";"1";"0";0
2019;"02500";"(17,64]";"Anonymisé";"1-4";0.25
2019;"02500";"(64,79]";"3";"0";0
2019;"02500";"(79,Inf]";"1";"0";0
2019;"02500";NA;"0";"0";NA
2019;"02600";"[0,1]";"0";"0";NA
2019;"02600";"(1,4]";"1";"0";0
2019;"02600";"(4,17]";"5";"0";0
2019;"02600";"(17,64]";"13";"0";0
2019;"02600";"(64,79]";"2";"0";0
2019;"02600";"(79,Inf]";"1";"0";0
2019;"02600";NA;"0";"0";NA
2019;"02680";"[0,1]";"0";"0";NA
2019;"02680";"(1,4]";"0";"0";NA
2019;"02680";"(4,17]";"0";"0";NA
2019;"02680";"(17,64]";"2";"0";0
2019;"02680";"(64,79]";"0";"0";NA
2019;"02680";"(79,Inf]";"0";"0";NA
2019;"02680";NA;"0";"0";NA
2019;"02700";"[0,1]";"0";"0";NA
2019;"02700";"(1,4]";"0";"0";NA
2019;"02700";"(4,17]";"1";"0";0
2019;"02700";"(17,64]";"Anonymisé";"1-4";0.0588235294117647
2019;"02700";"(64,79]";"1";"0";0
2019;"02700";"(79,Inf]";"0";"0";NA
2019;"02700";NA;"0";"0";NA
2019;"02720";"[0,1]";"0";"0";NA
2019;"02720";"(1,4]";"0";"0";NA
2019;"02720";"(4,17]";"1";"0";0
2019;"02720";"(17,64]";"0";"0";NA
2019;"02720";"(64,79]";"1";"0";0
2019;"02720";"(79,Inf]";"0";"0";NA
2019;"02720";NA;"0";"0";NA
2019;"02820";"[0,1]";"1";"0";0
2019;"02820";"(1,4]";"0";"0";NA
2019;"02820";"(4,17]";"0";"0";NA
2019;"02820";"(17,64]";"3";"0";0
2019;"02820";"(64,79]";"1";"0";0
2019;"02820";"(79,Inf]";"0";"0";NA
2019;"02820";NA;"0";"0";NA
2019;"02830";"[0,1]";"0";"0";NA
2019;"02830";"(1,4]";"0";"0";NA
2019;"02830";"(4,17]";"0";"0";NA
2019;"02830";"(17,64]";"3";"0";0
2019;"02830";"(64,79]";"0";"0";NA
2019;"02830";"(79,Inf]";"0";"0";NA
2019;"02830";NA;"0";"0";NA
2019;"02860";"[0,1]";"0";"0";NA
2019;"02860";"(1,4]";"0";"0";NA
2019;"02860";"(4,17]";"0";"0";NA
2019;"02860";"(17,64]";"3";"0";0
2019;"02860";"(64,79]";"0";"0";NA
2019;"02860";"(79,Inf]";"0";"0";NA
2019;"02860";NA;"0";"0";NA
2019;"02870";"[0,1]";"0";"0";NA
2019;"02870";"(1,4]";"0";"0";NA
2019;"02870";"(4,17]";"1";"0";0
2019;"02870";"(17,64]";"Anonymisé";"1-4";0.125
2019;"02870";"(64,79]";"0";"0";NA
2019;"02870";"(79,Inf]";"0";"0";NA
2019;"02870";NA;"0";"0";NA
2019;"03000";"[0,1]";"879";"0";0
2019;"03000";"(1,4]";"847";"0";0
2019;"03000";"(4,17]";"1851";"0";0
2019;"03000";"(17,64]";"Anonymisé";"1-4";0.000464252553389044
2019;"03000";"(64,79]";"1156";"0";0
2019;"03000";"(79,Inf]";"1200";"0";0
2019;"03000";NA;"0";"0";NA
2019;"03100";"[0,1]";"68";"0";0
2019;"03100";"(1,4]";"147";"0";0
2019;"03100";"(4,17]";"1169";"0";0
2019;"03100";"(17,64]";"8936";"8";0.000895255147717099
2019;"03100";"(64,79]";"Anonymisé";"1-4";0.000549148819330038
2019;"03100";"(79,Inf]";"2182";"0";0
2019;"03100";NA;"0";"0";NA
2019;"03110";"[0,1]";"86";"0";0
2019;"03110";"(1,4]";"94";"0";0
2019;"03110";"(4,17]";"244";"0";0
2019;"03110";"(17,64]";"Anonymisé";"1-4";0.00105708245243129
2019;"03110";"(64,79]";"293";"0";0
2019;"03110";"(79,Inf]";"249";"0";0
2019;"03110";NA;"0";"0";NA
2019;"03120";"[0,1]";"34";"0";0
2019;"03120";"(1,4]";"53";"0";0
2019;"03120";"(4,17]";"231";"0";0
2019;"03120";"(17,64]";"869";"0";0
2019;"03120";"(64,79]";"Anonymisé";"1-4";0.00326797385620915
2019;"03120";"(79,Inf]";"312";"0";0
2019;"03120";NA;"0";"0";NA
2019;"03130";"[0,1]";"13";"0";0
2019;"03130";"(1,4]";"14";"0";0
2019;"03130";"(4,17]";"67";"0";0
2019;"03130";"(17,64]";"266";"0";0
2019;"03130";"(64,79]";"134";"0";0
2019;"03130";"(79,Inf]";"127";"0";0
2019;"03130";NA;"0";"0";NA
2019;"03140";"[0,1]";"25";"0";0
2019;"03140";"(1,4]";"40";"0";0
2019;"03140";"(4,17]";"120";"0";0
2019;"03140";"(17,64]";"503";"0";0
2019;"03140";"(64,79]";"Anonymisé";"1-4";0.0106951871657754
2019;"03140";"(79,Inf]";"189";"0";0
2019;"03140";NA;"0";"0";NA
2019;"03150";"[0,1]";"72";"0";0
2019;"03150";"(1,4]";"62";"0";0
2019;"03150";"(4,17]";"284";"0";0
2019;"03150";"(17,64]";"Anonymisé";"1-4";0.000919117647058824
2019;"03150";"(64,79]";"247";"0";0
2019;"03150";"(79,Inf]";"343";"0";0
2019;"03150";NA;"0";"0";NA
2019;"03160";"[0,1]";"62";"0";0
2019;"03160";"(1,4]";"72";"0";0
2019;"03160";"(4,17]";"210";"0";0
2019;"03160";"(17,64]";"632";"0";0
2019;"03160";"(64,79]";"Anonymisé";"1-4";0.00480769230769231
2019;"03160";"(79,Inf]";"285";"0";0
2019;"03160";NA;"0";"0";NA
2019;"03170";"[0,1]";"18";"0";0
2019;"03170";"(1,4]";"Anonymisé";"1-4";0.0344827586206897
2019;"03170";"(4,17]";"180";"0";0
2019;"03170";"(17,64]";"743";"0";0
2019;"03170";"(64,79]";"198";"0";0
2019;"03170";"(79,Inf]";"163";"0";0
2019;"03170";NA;"0";"0";NA
2019;"03190";"[0,1]";"Anonymisé";"1-4";0.111111111111111
2019;"03190";"(1,4]";"23";"0";0
2019;"03190";"(4,17]";"217";"0";0
2019;"03190";"(17,64]";"997";"0";0
2019;"03190";"(64,79]";"260";"0";0
2019;"03190";"(79,Inf]";"346";"0";0
2019;"03190";NA;"0";"0";NA
2019;"03200";"[0,1]";"321";"0";0
2019;"03200";"(1,4]";"306";"0";0
2019;"03200";"(4,17]";"Anonymisé";"1-4";0.00103199174406605
2019;"03200";"(17,64]";"5119";"5";0.000976753272123462
2019;"03200";"(64,79]";"Anonymisé";"1-4";0.00148148148148148
2019;"03200";"(79,Inf]";"Anonymisé";"1-4";0.000598086124401914
2019;"03200";NA;"0";"0";NA
2019;"03210";"[0,1]";"128";"0";0
2019;"03210";"(1,4]";"106";"0";0
2019;"03210";"(4,17]";"332";"0";0
2019;"03210";"(17,64]";"Anonymisé";"1-4";0.00103199174406605
2019;"03210";"(64,79]";"269";"0";0
2019;"03210";"(79,Inf]";"235";"0";0
2019;"03210";NA;"0";"0";NA
2019;"03220";"[0,1]";"38";"0";0
2019;"03220";"(1,4]";"58";"0";0
2019;"03220";"(4,17]";"146";"0";0
2019;"03220";"(17,64]";"Anonymisé";"1-4";0.004149377593361
2019;"03220";"(64,79]";"140";"0";0
2019;"03220";"(79,Inf]";"178";"0";0
2019;"03220";NA;"0";"0";NA
2019;"03230";"[0,1]";"100";"0";0
2019;"03230";"(1,4]";"116";"0";0
2019;"03230";"(4,17]";"334";"0";0
2019;"03230";"(17,64]";"Anonymisé";"1-4";0.001230012300123
2019;"03230";"(64,79]";"210";"0";0
2019;"03230";"(79,Inf]";"268";"0";0
2019;"03230";NA;"0";"0";NA
2019;"03240";"[0,1]";"42";"0";0
2019;"03240";"(1,4]";"Anonymisé";"1-4";0.0975609756097561
2019;"03240";"(4,17]";"114";"0";0
2019;"03240";"(17,64]";"Anonymisé";"1-4";0.00196078431372549
2019;"03240";"(64,79]";"144";"0";0
2019;"03240";"(79,Inf]";"202";"0";0
2019;"03240";NA;"0";"0";NA
2019;"03250";"[0,1]";"25";"0";0
2019;"03250";"(1,4]";"17";"0";0
2019;"03250";"(4,17]";"120";"0";0
2019;"03250";"(17,64]";"Anonymisé";"1-4";0.0075
2019;"03250";"(64,79]";"178";"0";0
2019;"03250";"(79,Inf]";"147";"0";0
2019;"03250";NA;"0";"0";NA
2019;"03260";"[0,1]";"66";"0";0
2019;"03260";"(1,4]";"Anonymisé";"1-4";0.0181818181818182
2019;"03260";"(4,17]";"Anonymisé";"1-4";0.008
2019;"03260";"(17,64]";"Anonymisé";"1-4";0.00145560407569141
2019;"03260";"(64,79]";"195";"0";0
2019;"03260";"(79,Inf]";"146";"0";0
2019;"03260";NA;"0";"0";NA
2019;"03270";"[0,1]";"39";"0";0
2019;"03270";"(1,4]";"30";"0";0
2019;"03270";"(4,17]";"191";"0";0
2019;"03270";"(17,64]";"569";"0";0
2019;"03270";"(64,79]";"178";"0";0
2019;"03270";"(79,Inf]";"157";"0";0
2019;"03270";NA;"0";"0";NA
2019;"03290";"[0,1]";"44";"0";0
2019;"03290";"(1,4]";"55";"0";0
2019;"03290";"(4,17]";"163";"0";0
2019;"03290";"(17,64]";"617";"0";0
2019;"03290";"(64,79]";"190";"0";0
2019;"03290";"(79,Inf]";"251";"0";0
2019;"03290";NA;"0";"0";NA
2019;"03300";"[0,1]";"167";"0";0
2019;"03300";"(1,4]";"Anonymisé";"1-4";0.00628930817610063
2019;"03300";"(4,17]";"621";"0";0
2019;"03300";"(17,64]";"Anonymisé";"1-4";0.0016116035455278
2019;"03300";"(64,79]";"767";"0";0
2019;"03300";"(79,Inf]";"777";"0";0
2019;"03300";NA;"0";"0";NA
2019;"03310";"[0,1]";"10";"0";0
2019;"03310";"(1,4]";"26";"0";0
2019;"03310";"(4,17]";"Anonymisé";"1-4";0.0121951219512195
2019;"03310";"(17,64]";"Anonymisé";"1-4";0.00141242937853107
2019;"03310";"(64,79]";"248";"0";0
2019;"03310";"(79,Inf]";"233";"0";0
2019;"03310";NA;"0";"0";NA
2019;"03320";"[0,1]";"36";"0";0
2019;"03320";"(1,4]";"36";"0";0
2019;"03320";"(4,17]";"103";"0";0
2019;"03320";"(17,64]";"336";"0";0
2019;"03320";"(64,79]";"Anonymisé";"1-4";0.00649350649350649
2019;"03320";"(79,Inf]";"214";"0";0
2019;"03320";NA;"0";"0";NA
2019;"03330";"[0,1]";"6";"0";0
2019;"03330";"(1,4]";"11";"0";0
2019;"03330";"(4,17]";"49";"0";0
2019;"03330";"(17,64]";"170";"0";0
2019;"03330";"(64,79]";"83";"0";0
2019;"03330";"(79,Inf]";"108";"0";0
2019;"03330";NA;"0";"0";NA
2019;"03340";"[0,1]";"79";"0";0
2019;"03340";"(1,4]";"99";"0";0
2019;"03340";"(4,17]";"250";"0";0
2019;"03340";"(17,64]";"701";"0";0
2019;"03340";"(64,79]";"169";"0";0
2019;"03340";"(79,Inf]";"143";"0";0
2019;"03340";NA;"0";"0";NA
2019;"03350";"[0,1]";"3";"0";0
2019;"03350";"(1,4]";"7";"0";0
2019;"03350";"(4,17]";"42";"0";0
2019;"03350";"(17,64]";"203";"0";0
2019;"03350";"(64,79]";"93";"0";0
2019;"03350";"(79,Inf]";"85";"0";0
2019;"03350";NA;"0";"0";NA
2019;"03360";"[0,1]";"4";"0";0
2019;"03360";"(1,4]";"9";"0";0
2019;"03360";"(4,17]";"34";"0";0
2019;"03360";"(17,64]";"229";"0";0
2019;"03360";"(64,79]";"130";"0";0
2019;"03360";"(79,Inf]";"133";"0";0
2019;"03360";NA;"0";"0";NA
2019;"03380";"[0,1]";"5";"0";0
2019;"03380";"(1,4]";"26";"0";0
2019;"03380";"(4,17]";"207";"0";0
2019;"03380";"(17,64]";"968";"0";0
2019;"03380";"(64,79]";"223";"0";0
2019;"03380";"(79,Inf]";"174";"0";0
2019;"03380";NA;"0";"0";NA
2019;"03390";"[0,1]";"11";"0";0
2019;"03390";"(1,4]";"14";"0";0
2019;"03390";"(4,17]";"88";"0";0
2019;"03390";"(17,64]";"Anonymisé";"1-4";0.00255102040816327
2019;"03390";"(64,79]";"107";"0";0
2019;"03390";"(79,Inf]";"166";"0";0
2019;"03390";NA;"0";"0";NA
2019;"03400";"[0,1]";"415";"0";0
2019;"03400";"(1,4]";"363";"0";0
2019;"03400";"(4,17]";"965";"0";0
2019;"03400";"(17,64]";"2623";"5";0.00190621425848265
2019;"03400";"(64,79]";"574";"0";0
2019;"03400";"(79,Inf]";"674";"0";0
2019;"03400";NA;"0";"0";NA
2019;"03410";"[0,1]";"30";"0";0
2019;"03410";"(1,4]";"52";"0";0
2019;"03410";"(4,17]";"522";"0";0
2019;"03410";"(17,64]";"Anonymisé";"1-4";0.00137741046831956
2019;"03410";"(64,79]";"892";"0";0
2019;"03410";"(79,Inf]";"611";"0";0
2019;"03410";NA;"0";"0";NA
2019;"03420";"[0,1]";"6";"0";0
2019;"03420";"(1,4]";"4";"0";0
2019;"03420";"(4,17]";"62";"0";0
2019;"03420";"(17,64]";"279";"0";0
2019;"03420";"(64,79]";"89";"0";0
2019;"03420";"(79,Inf]";"92";"0";0
2019;"03420";NA;"0";"0";NA
2019;"03430";"[0,1]";"8";"0";0
2019;"03430";"(1,4]";"8";"0";0
2019;"03430";"(4,17]";"93";"0";0
2019;"03430";"(17,64]";"398";"0";0
2019;"03430";"(64,79]";"116";"0";0
2019;"03430";"(79,Inf]";"190";"0";0
2019;"03430";NA;"0";"0";NA
2019;"03440";"[0,1]";"16";"0";0
2019;"03440";"(1,4]";"13";"0";0
2019;"03440";"(4,17]";"50";"0";0
2019;"03440";"(17,64]";"242";"0";0
2019;"03440";"(64,79]";"85";"0";0
2019;"03440";"(79,Inf]";"67";"0";0
2019;"03440";NA;"0";"0";NA
2019;"03450";"[0,1]";"15";"0";0
2019;"03450";"(1,4]";"6";"0";0
2019;"03450";"(4,17]";"49";"0";0
2019;"03450";"(17,64]";"253";"0";0
2019;"03450";"(64,79]";"78";"0";0
2019;"03450";"(79,Inf]";"104";"0";0
2019;"03450";NA;"0";"0";NA
2019;"03460";"[0,1]";"99";"0";0
2019;"03460";"(1,4]";"134";"0";0
2019;"03460";"(4,17]";"265";"0";0
2019;"03460";"(17,64]";"Anonymisé";"1-4";0.00350877192982456
2019;"03460";"(64,79]";"115";"0";0
2019;"03460";"(79,Inf]";"78";"0";0
2019;"03460";NA;"0";"0";NA
2019;"03470";"[0,1]";"3";"0";0
2019;"03470";"(1,4]";"10";"0";0
2019;"03470";"(4,17]";"23";"0";0
2019;"03470";"(17,64]";"107";"0";0
2019;"03470";"(64,79]";"35";"0";0
2019;"03470";"(79,Inf]";"43";"0";0
2019;"03470";NA;"0";"0";NA
2019;"03500";"[0,1]";"114";"0";0
2019;"03500";"(1,4]";"121";"0";0
2019;"03500";"(4,17]";"407";"0";0
2019;"03500";"(17,64]";"1322";"0";0
2019;"03500";"(64,79]";"351";"0";0
2019;"03500";"(79,Inf]";"389";"0";0
2019;"03500";NA;"0";"0";NA
2019;"03510";"[0,1]";"2";"0";0
2019;"03510";"(1,4]";"1";"0";0
2019;"03510";"(4,17]";"7";"0";0
2019;"03510";"(17,64]";"Anonymisé";"1-4";0.0454545454545455
2019;"03510";"(64,79]";"3";"0";0
2019;"03510";"(79,Inf]";"0";"0";NA
2019;"03510";NA;"0";"0";NA
2019;"03600";"[0,1]";"15";"0";0
2019;"03600";"(1,4]";"28";"0";0
2019;"03600";"(4,17]";"231";"0";0
2019;"03600";"(17,64]";"1209";"0";0
2019;"03600";"(64,79]";"341";"0";0
2019;"03600";"(79,Inf]";"341";"0";0
2019;"03600";NA;"0";"0";NA
2019;"03700";"[0,1]";"127";"0";0
2019;"03700";"(1,4]";"109";"0";0
2019;"03700";"(4,17]";"Anonymisé";"1-4";0.00258397932816537
2019;"03700";"(17,64]";"Anonymisé";"1-4";0.0016366612111293
2019;"03700";"(64,79]";"Anonymisé";"1-4";0.0022883295194508
2019;"03700";"(79,Inf]";"593";"0";0
2019;"03700";NA;"0";"0";NA
2019;"03800";"[0,1]";"104";"0";0
2019;"03800";"(1,4]";"99";"0";0
2019;"03800";"(4,17]";"300";"0";0
2019;"03800";"(17,64]";"Anonymisé";"1-4";0.00174216027874564
2019;"03800";"(64,79]";"250";"0";0
2019;"03800";"(79,Inf]";"376";"0";0
2019;"03800";NA;"0";"0";NA
2019;"04000";"[0,1]";"1";"0";0
2019;"04000";"(1,4]";"0";"0";NA
2019;"04000";"(4,17]";"9";"0";0
2019;"04000";"(17,64]";"Anonymisé";"1-4";0.1
2019;"04000";"(64,79]";"Anonymisé";"1-4";0.25
2019;"04000";"(79,Inf]";"Anonymisé";"1-4";0.5
2019;"04000";NA;"0";"0";NA
2019;"04100";"[0,1]";"2";"0";0
2019;"04100";"(1,4]";"2";"0";0
2019;"04100";"(4,17]";"1";"0";0
2019;"04100";"(17,64]";"29";"5";0.172413793103448
2019;"04100";"(64,79]";"Anonymisé";"1-4";0.1
2019;"04100";"(79,Inf]";"2";"0";0
2019;"04100";NA;"0";"0";NA
2019;"04110";"[0,1]";"0";"0";NA
2019;"04110";"(1,4]";"2";"0";0
2019;"04110";"(4,17]";"0";"0";NA
2019;"04110";"(17,64]";"3";"0";0
2019;"04110";"(64,79]";"1";"0";0
2019;"04110";"(79,Inf]";"0";"0";NA
2019;"04110";NA;"0";"0";NA
2019;"04120";"[0,1]";"0";"0";NA
2019;"04120";"(1,4]";"1";"0";0
2019;"04120";"(4,17]";"1";"0";0
2019;"04120";"(17,64]";"7";"0";0
2019;"04120";"(64,79]";"0";"0";NA
2019;"04120";"(79,Inf]";"0";"0";NA
2019;"04120";NA;"0";"0";NA
2019;"04160";"[0,1]";"1";"0";0
2019;"04160";"(1,4]";"0";"0";NA
2019;"04160";"(4,17]";"0";"0";NA
2019;"04160";"(17,64]";"3";"0";0
2019;"04160";"(64,79]";"0";"0";NA
2019;"04160";"(79,Inf]";"0";"0";NA
2019;"04160";NA;"0";"0";NA
2019;"04180";"[0,1]";"0";"0";NA
2019;"04180";"(1,4]";"0";"0";NA
2019;"04180";"(4,17]";"2";"0";0
2019;"04180";"(17,64]";"0";"0";NA
2019;"04180";"(64,79]";"1";"0";0
2019;"04180";"(79,Inf]";"1";"0";0
2019;"04180";NA;"0";"0";NA
2019;"04190";"[0,1]";"0";"0";NA
2019;"04190";"(1,4]";"0";"0";NA
2019;"04190";"(4,17]";"0";"0";NA
2019;"04190";"(17,64]";"Anonymisé";"1-4";0.166666666666667
2019;"04190";"(64,79]";"0";"0";NA
2019;"04190";"(79,Inf]";"0";"0";NA
2019;"04190";NA;"0";"0";NA
2019;"04200";"[0,1]";"0";"0";NA
2019;"04200";"(1,4]";"1";"0";0
2019;"04200";"(4,17]";"3";"0";0
2019;"04200";"(17,64]";"Anonymisé";"1-4";0.0263157894736842
2019;"04200";"(64,79]";"5";"0";0
2019;"04200";"(79,Inf]";"2";"0";0
2019;"04200";NA;"0";"0";NA
2019;"04210";"[0,1]";"0";"0";NA
2019;"04210";"(1,4]";"0";"0";NA
2019;"04210";"(4,17]";"0";"0";NA
2019;"04210";"(17,64]";"7";"0";0
2019;"04210";"(64,79]";"0";"0";NA
2019;"04210";"(79,Inf]";"2";"0";0
2019;"04210";NA;"0";"0";NA
2019;"04230";"[0,1]";"0";"0";NA
2019;"04230";"(1,4]";"0";"0";NA
2019;"04230";"(4,17]";"0";"0";NA
2019;"04230";"(17,64]";"1";"0";0
2019;"04230";"(64,79]";"2";"0";0
2019;"04230";"(79,Inf]";"1";"0";0
2019;"04230";NA;"0";"0";NA
2019;"04240";"[0,1]";"0";"0";NA
2019;"04240";"(1,4]";"0";"0";NA
2019;"04240";"(4,17]";"1";"0";0
2019;"04240";"(17,64]";"0";"0";NA
2019;"04240";"(64,79]";"0";"0";NA
2019;"04240";"(79,Inf]";"0";"0";NA
2019;"04240";NA;"0";"0";NA
2019;"04280";"[0,1]";"0";"0";NA
2019;"04280";"(1,4]";"0";"0";NA
2019;"04280";"(4,17]";"0";"0";NA
2019;"04280";"(17,64]";"0";"0";NA
2019;"04280";"(64,79]";"1";"0";0
2019;"04280";"(79,Inf]";"0";"0";NA
2019;"04280";NA;"0";"0";NA
2019;"04290";"[0,1]";"1";"0";0
2019;"04290";"(1,4]";"0";"0";NA
2019;"04290";"(4,17]";"0";"0";NA
2019;"04290";"(17,64]";"2";"0";0
2019;"04290";"(64,79]";"0";"0";NA
2019;"04290";"(79,Inf]";"0";"0";NA
2019;"04290";NA;"0";"0";NA
2019;"04300";"[0,1]";"0";"0";NA
2019;"04300";"(1,4]";"0";"0";NA
2019;"04300";"(4,17]";"3";"0";0
2019;"04300";"(17,64]";"14";"0";0
2019;"04300";"(64,79]";"2";"0";0
2019;"04300";"(79,Inf]";"0";"0";NA
2019;"04300";NA;"0";"0";NA
2019;"04310";"[0,1]";"0";"0";NA
2019;"04310";"(1,4]";"0";"0";NA
2019;"04310";"(4,17]";"1";"0";0
2019;"04310";"(17,64]";"1";"0";0
2019;"04310";"(64,79]";"Anonymisé";"1-4";1
2019;"04310";"(79,Inf]";"0";"0";NA
2019;"04310";NA;"0";"0";NA
2019;"04320";"[0,1]";"0";"0";NA
2019;"04320";"(1,4]";"0";"0";NA
2019;"04320";"(4,17]";"0";"0";NA
2019;"04320";"(17,64]";"Anonymisé";"1-4";0.5
2019;"04320";"(64,79]";"0";"0";NA
2019;"04320";"(79,Inf]";"0";"0";NA
2019;"04320";NA;"0";"0";NA
2019;"04380";"[0,1]";"0";"0";NA
2019;"04380";"(1,4]";"0";"0";NA
2019;"04380";"(4,17]";"0";"0";NA
2019;"04380";"(17,64]";"1";"0";0
2019;"04380";"(64,79]";"0";"0";NA
2019;"04380";"(79,Inf]";"0";"0";NA
2019;"04380";NA;"0";"0";NA
2019;"04400";"[0,1]";"0";"0";NA
2019;"04400";"(1,4]";"0";"0";NA
2019;"04400";"(4,17]";"0";"0";NA
2019;"04400";"(17,64]";"10";"0";0
2019;"04400";"(64,79]";"0";"0";NA
2019;"04400";"(79,Inf]";"0";"0";NA
2019;"04400";NA;"0";"0";NA
2019;"04420";"[0,1]";"0";"0";NA
2019;"04420";"(1,4]";"0";"0";NA
2019;"04420";"(4,17]";"1";"0";0
2019;"04420";"(17,64]";"0";"0";NA
2019;"04420";"(64,79]";"0";"0";NA
2019;"04420";"(79,Inf]";"0";"0";NA
2019;"04420";NA;"0";"0";NA
2019;"04500";"[0,1]";"1";"0";0
2019;"04500";"(1,4]";"0";"0";NA
2019;"04500";"(4,17]";"0";"0";NA
2019;"04500";"(17,64]";"5";"0";0
2019;"04500";"(64,79]";"1";"0";0
2019;"04500";"(79,Inf]";"0";"0";NA
2019;"04500";NA;"0";"0";NA
2019;"04510";"[0,1]";"1";"0";0
2019;"04510";"(1,4]";"0";"0";NA
2019;"04510";"(4,17]";"0";"0";NA
2019;"04510";"(17,64]";"2";"0";0
2019;"04510";"(64,79]";"2";"0";0
2019;"04510";"(79,Inf]";"0";"0";NA
2019;"04510";NA;"0";"0";NA
2019;"04700";"[0,1]";"1";"0";0
2019;"04700";"(1,4]";"1";"0";0
2019;"04700";"(4,17]";"1";"0";0
2019;"04700";"(17,64]";"4";"0";0
2019;"04700";"(64,79]";"1";"0";0
2019;"04700";"(79,Inf]";"1";"0";0
2019;"04700";NA;"0";"0";NA
2019;"04800";"[0,1]";"1";"0";0
2019;"04800";"(1,4]";"0";"0";NA
2019;"04800";"(4,17]";"0";"0";NA
2019;"04800";"(17,64]";"4";"0";0
2019;"04800";"(64,79]";"2";"0";0
2019;"04800";"(79,Inf]";"0";"0";NA
2019;"04800";NA;"0";"0";NA
2019;"04850";"[0,1]";"0";"0";NA
2019;"04850";"(1,4]";"0";"0";NA
2019;"04850";"(4,17]";"0";"0";NA
2019;"04850";"(17,64]";"3";"0";0
2019;"04850";"(64,79]";"1";"0";0
2019;"04850";"(79,Inf]";"0";"0";NA
2019;"04850";NA;"0";"0";NA
2019;"05000";"[0,1]";"3";"0";0
2019;"05000";"(1,4]";"5";"0";0
2019;"05000";"(4,17]";"8";"0";0
2019;"05000";"(17,64]";"119";"12";0.100840336134454
2019;"05000";"(64,79]";"22";"0";0
2019;"05000";"(79,Inf]";"11";"0";0
2019;"05000";NA;"0";"0";NA
2019;"05100";"[0,1]";"8";"0";0
2019;"05100";"(1,4]";"Anonymisé";"1-4";0.166666666666667
2019;"05100";"(4,17]";"22";"0";0
2019;"05100";"(17,64]";"Anonymisé";"1-4";0.046875
2019;"05100";"(64,79]";"Anonymisé";"1-4";0.0666666666666667
2019;"05100";"(79,Inf]";"0";"0";NA
2019;"05100";NA;"0";"0";NA
2019;"05110";"[0,1]";"0";"0";NA
2019;"05110";"(1,4]";"0";"0";NA
2019;"05110";"(4,17]";"0";"0";NA
2019;"05110";"(17,64]";"Anonymisé";"1-4";0.5
2019;"05110";"(64,79]";"1";"0";0
2019;"05110";"(79,Inf]";"0";"0";NA
2019;"05110";NA;"0";"0";NA
2019;"05120";"[0,1]";"0";"0";NA
2019;"05120";"(1,4]";"0";"0";NA
