RegCode;DepCode;age_group;Year;n;n_HCL;Pop;p_HCL;catchment_HCL
02;972;80+;2023;3;0;23003,00000000000;0,000000000000000000;0,0000000000000
02;972;80+;2024;3;0;23139,00000000000;0,000000000000000000;0,0000000000000
02;972;NA;2019;0;0;NA;NA;NA
02;972;NA;2020;0;0;NA;NA;NA
02;972;NA;2021;0;0;NA;NA;NA
02;972;NA;2022;0;0;NA;NA;NA
02;972;NA;2023;1;0;NA;0,000000000000000000;NA
02;972;NA;2024;0;0;NA;NA;NA
03;973;0-1;2019;2;0;11650,49067151566;0,000000000000000000;0,0000000000000
03;973;0-1;2020;0;0;11938,17561656614;NA;NA
03;973;0-1;2021;3;0;12206,60365442673;0,000000000000000000;0,0000000000000
03;973;0-1;2022;4;0;12069,84138281991;0,000000000000000000;0,0000000000000
03;973;0-1;2023;6;0;11727,46826801027;0,000000000000000000;0,0000000000000
03;973;0-1;2024;1;0;11053,33969609248;0,000000000000000000;0,0000000000000
03;973;2-4;2019;3;0;18704,50932848434;0,000000000000000000;0,0000000000000
03;973;2-4;2020;1;0;18960,82438343386;0,000000000000000000;0,0000000000000
03;973;2-4;2021;3;0;19325,39634557327;0,000000000000000000;0,0000000000000
03;973;2-4;2022;1;0;19005,15861718009;0,000000000000000000;0,0000000000000
03;973;2-4;2023;0;0;18414,53173198973;NA;NA
03;973;2-4;2024;1;0;18091,66030390752;0,000000000000000000;0,0000000000000
03;973;5-17;2019;10;0;76874,05665521858;0,000000000000000000;0,0000000000000
03;973;5-17;2020;3;0;77050,00552599544;0,000000000000000000;0,0000000000000
03;973;5-17;2021;9;0;76145,39793781926;0,000000000000000000;0,0000000000000
03;973;5-17;2022;8;0;76322,03483383970;0,000000000000000000;0,0000000000000
03;973;5-17;2023;4;0;76673,01512378913;0,000000000000000000;0,0000000000000
03;973;5-17;2024;11;0;77389,90522335931;0,000000000000000000;0,0000000000000
03;973;18-64;2019;30;6;158104,94334478144;0,200000000000000011;31620,9886689562882
03;973;18-64;2020;16;0;159877,99447400455;0,000000000000000000;0,0000000000000
03;973;18-64;2021;20;0;160834,60206218075;0,000000000000000000;0,0000000000000
03;973;18-64;2022;20;0;161684,96516616031;0,000000000000000000;0,0000000000000
03;973;18-64;2023;9;0;163201,98487621086;0,000000000000000000;0,0000000000000
03;973;18-64;2024;7;0;164037,09477664068;0,000000000000000000;0,0000000000000
03;973;65-79;2019;7;0;13401,00000000000;0,000000000000000000;0,0000000000000
03;973;65-79;2020;1;0;14163,00000000000;0,000000000000000000;0,0000000000000
03;973;65-79;2021;1;0;14884,00000000000;0,000000000000000000;0,0000000000000
03;973;65-79;2022;5;0;15836,00000000000;0,000000000000000000;0,0000000000000
03;973;65-79;2023;1;0;16551,00000000000;0,000000000000000000;0,0000000000000
03;973;65-79;2024;7;0;17471,00000000000;0,000000000000000000;0,0000000000000
03;973;80+;2019;1;0;2943,00000000000;0,000000000000000000;0,0000000000000
03;973;80+;2020;2;0;3143,00000000000;0,000000000000000000;0,0000000000000
03;973;80+;2021;1;0;3222,00000000000;0,000000000000000000;0,0000000000000
03;973;80+;2022;0;0;3464,00000000000;NA;NA
03;973;80+;2023;0;0;3542,00000000000;NA;NA
03;973;80+;2024;2;0;3731,00000000000;0,000000000000000000;0,0000000000000
03;973;NA;2019;0;0;NA;NA;NA
03;973;NA;2020;0;0;NA;NA;NA
03;973;NA;2021;0;0;NA;NA;NA
03;973;NA;2022;0;0;NA;NA;NA
03;973;NA;2023;1;0;NA;0,000000000000000000;NA
03;973;NA;2024;1;0;NA;0,000000000000000000;NA
04;974;0-1;2019;17;0;22838,10894145504;0,000000000000000000;0,0000000000000
04;974;0-1;2020;6;0;22592,85923021202;0,000000000000000000;0,0000000000000
04;974;0-1;2021;11;0;22368,06310276643;0,000000000000000000;0,0000000000000
04;974;0-1;2022;10;0;22084,60534789243;0,000000000000000000;0,0000000000000
04;974;0-1;2023;6;0;21910,70186162160;0,000000000000000000;0,0000000000000
04;974;0-1;2024;12;0;21270,04644074972;0,000000000000000000;0,0000000000000
04;974;2-4;2019;8;0;36665,89105854496;0,000000000000000000;0,0000000000000
04;974;2-4;2020;3;0;35883,14076978798;0,000000000000000000;0,0000000000000
04;974;2-4;2021;7;0;35412,93689723357;0,000000000000000000;0,0000000000000
04;974;2-4;2022;21;0;34774,39465210758;0,000000000000000000;0,0000000000000
04;974;2-4;2023;11;0;34404,29813837840;0,000000000000000000;0,0000000000000
04;974;2-4;2024;3;0;34813,95355925028;0,000000000000000000;0,0000000000000
04;974;5-17;2019;37;0;174634,77868982733;0,000000000000000000;0,0000000000000
04;974;5-17;2020;29;0;172550,98834370467;0,000000000000000000;0,0000000000000
04;974;5-17;2021;18;0;174005,42000163929;0,000000000000000000;0,0000000000000
04;974;5-17;2022;35;0;174027,25878790041;0,000000000000000000;0,0000000000000
04;974;5-17;2023;31;0;172985,55861478072;0,000000000000000000;0,0000000000000
04;974;5-17;2024;22;0;172217,22595380913;0,000000000000000000;0,0000000000000
04;974;18-64;2019;109;0;521560,22131017270;0,000000000000000000;0,0000000000000
04;974;18-64;2020;56;0;521025,01165629533;0,000000000000000000;0,0000000000000
04;974;18-64;2021;69;0;523272,57999836071;0,000000000000000000;0,0000000000000
04;974;18-64;2022;94;16;527731,74121209956;0,170212765957446804;89826,6793552509916
04;974;18-64;2023;70;5;528916,44138521922;0,071428571428571425;37779,7458132299435
04;974;18-64;2024;64;6;529094,77404619090;0,093750000000000000;49602,6350668303930
04;974;65-79;2019;38;0;81788,00000000000;0,000000000000000000;0,0000000000000
04;974;65-79;2020;10;0;86322,00000000000;0,000000000000000000;0,0000000000000
04;974;65-79;2021;19;0;90355,00000000000;0,000000000000000000;0,0000000000000
04;974;65-79;2022;45;0;95683,00000000000;0,000000000000000000;0,0000000000000
04;974;65-79;2023;21;0;100099,00000000000;0,000000000000000000;0,0000000000000
04;974;65-79;2024;53;0;105190,00000000000;0,000000000000000000;0,0000000000000
04;974;80+;2019;2;0;23723,00000000000;0,000000000000000000;0,0000000000000
04;974;80+;2020;1;0;24709,00000000000;0,000000000000000000;0,0000000000000
04;974;80+;2021;5;0;25743,00000000000;0,000000000000000000;0,0000000000000
04;974;80+;2022;7;0;27047,00000000000;0,000000000000000000;0,0000000000000
04;974;80+;2023;6;0;28137,00000000000;0,000000000000000000;0,0000000000000
04;974;80+;2024;11;0;29516,00000000000;0,000000000000000000;0,0000000000000
04;974;NA;2019;0;0;NA;NA;NA
04;974;NA;2020;0;0;NA;NA;NA
04;974;NA;2021;0;0;NA;NA;NA
04;974;NA;2022;0;0;NA;NA;NA
04;974;NA;2023;0;0;NA;NA;NA
04;974;NA;2024;1;0;NA;0,000000000000000000;NA
06;976;0-1;2019;7;0;16262,32713697217;0,000000000000000000;0,0000000000000
06;976;0-1;2020;4;0;16987,91688031316;0,000000000000000000;0,0000000000000
06;976;0-1;2021;2;0;17592,96301151456;0,000000000000000000;0,0000000000000
06;976;0-1;2022;0;0;18286,34375875016;NA;NA
06;976;0-1;2023;5;0;18965,02266790169;0,000000000000000000;0,0000000000000
06;976;0-1;2024;4;0;19086,30549135529;0,000000000000000000;0,0000000000000
06;976;2-4;2019;1;0;26108,67286302784;0,000000000000000000;0,0000000000000
06;976;2-4;2020;2;0;26981,08311968684;0,000000000000000000;0,0000000000000
06;976;2-4;2021;3;0;27853,03698848544;0,000000000000000000;0,0000000000000
06;976;2-4;2022;0;0;28793,65624124984;NA;NA
06;976;2-4;2023;5;0;29778,97733209832;0,000000000000000000;0,0000000000000
06;976;2-4;2024;6;0;31239,69450864470;0,000000000000000000;0,0000000000000
06;976;5-17;2019;9;0;91818,06075058415;0,000000000000000000;0,0000000000000
06;976;5-17;2020;7;0;95130,97137456581;0,000000000000000000;0,0000000000000
06;976;5-17;2021;4;0;98490,78459119458;0,000000000000000000;0,0000000000000
06;976;5-17;2022;3;0;102280,60027820380;0,000000000000000000;0,0000000000000
06;976;5-17;2023;3;0;105924,98406092566;0,000000000000000000;0,0000000000000
06;976;5-17;2024;3;0;109414,90130944329;0,000000000000000000;0,0000000000000
06;976;18-64;2019;17;0;128203,93924941585;0,000000000000000000;0,0000000000000
06;976;18-64;2020;9;0;133147,02862543418;0,000000000000000000;0,0000000000000
06;976;18-64;2021;11;0;137410,21540880544;0,000000000000000000;0,0000000000000
06;976;18-64;2022;41;5;142261,39972179619;0,121951219512195119;17348,9511855849014
06;976;18-64;2023;20;0;147262,01593907434;0,000000000000000000;0,0000000000000
06;976;18-64;2024;31;7;152011,09869055671;0,225806451612903220;34325,0868010934500
06;976;65-79;2019;0;0;5952,00000000000;NA;NA
06;976;65-79;2020;3;0;6174,00000000000;0,000000000000000000;0,0000000000000
06;976;65-79;2021;1;0;6381,00000000000;0,000000000000000000;0,0000000000000
06;976;65-79;2022;1;0;6609,00000000000;0,000000000000000000;0,0000000000000
06;976;65-79;2023;5;0;6857,00000000000;0,000000000000000000;0,0000000000000
06;976;65-79;2024;4;0;7072,00000000000;0,000000000000000000;0,0000000000000
06;976;80+;2019;0;0;1234,00000000000;NA;NA
06;976;80+;2020;0;0;1275,00000000000;NA;NA
06;976;80+;2021;0;0;1311,00000000000;NA;NA
06;976;80+;2022;0;0;1403,00000000000;NA;NA
06;976;80+;2023;0;0;1411,00000000000;NA;NA
06;976;80+;2024;0;0;1458,00000000000;NA;NA
06;976;NA;2019;0;0;NA;NA;NA
06;976;NA;2020;0;0;NA;NA;NA
06;976;NA;2021;0;0;NA;NA;NA
06;976;NA;2022;0;0;NA;NA;NA
06;976;NA;2023;1;0;NA;0,000000000000000000;NA
06;976;NA;2024;0;0;NA;NA;NA
11;75;0-1;2019;102;0;41568,32127091101;0,000000000000000000;0,0000000000000
11;75;0-1;2020;55;0;39105,93816001677;0,000000000000000000;0,0000000000000
11;75;0-1;2021;122;18;36741,36600411141;0,147540983606557374;5420,8572792951263
11;75;0-1;2022;27;0;34993,41237469917;0,000000000000000000;0,0000000000000
11;75;0-1;2023;29;0;33871,61452485468;0,000000000000000000;0,0000000000000
11;75;0-1;2024;91;5;31583,84205012473;0,054945054945054944;1735,3759368200404
11;75;2-4;2019;90;0;66736,67872908901;0,000000000000000000;0,0000000000000
11;75;2-4;2020;57;0;62110,06183998323;0,000000000000000000;0,0000000000000
11;75;2-4;2021;61;0;58168,63399588859;0,000000000000000000;0,0000000000000
11;75;2-4;2022;72;9;55100,58762530083;0,125000000000000000;6887,5734531626040
11;75;2-4;2023;65;0;53185,38547514532;0,000000000000000000;0,0000000000000
11;75;2-4;2024;34;0;51695,15794987527;0,000000000000000000;0,0000000000000
11;75;5-17;2019;437;0;259520,20209633614;0,000000000000000000;0,0000000000000
11;75;5-17;2020;222;0;259128,14465613107;0,000000000000000000;0,0000000000000
11;75;5-17;2021;223;0;257636,15295108763;0,000000000000000000;0,0000000000000
11;75;5-17;2022;209;11;252440,18592963193;0,052631578947368418;13286,3255752437854
11;75;5-17;2023;201;10;245131,33875249431;0,049751243781094530;12195,5889926614091
11;75;5-17;2024;261;17;238212,32890199687;0,065134099616858232;15515,7455606664607
11;75;18-64;2019;2373;171;1427778,79790366394;0,072060682680151714;102886,7148931843840
11;75;18-64;2020;2126;141;1411670,85534386896;0,066321730950141114;93624,4546582716575
11;75;18-64;2021;2365;198;1404056,84704891243;0,083720930232558138;117548,9453343275527
