FINESS_Hosp;RegCode;DepCode;PMSIcode;age_group;catchmentHosp;PMSIpop;PMSIpopdensity;PMSIcode_Name
NA;75;16;16450;65-79;NA;5,27606735617386e+02;5,41922963837649e+00;Saint-Claud
NA;75;16;16460;65-79;NA;3,78231692047931e+02;4,29608489706293e+00;Aunac-Sur-Charente
NA;75;16;16470;65-79;NA;5,37214298956323e+02;2,21964339955171e+02;Saint-Michel
NA;75;16;16480;65-79;NA;5,22065657235341e+02;2,93299766925866e+00;Brossac
NA;75;16;16490;65-79;NA;3,48302774444657e+02;2,32059006481862e+00;Alloue
NA;75;16;16500;65-79;NA;1,55672023958642e+03;5,33750537570499e+00;Confolens
NA;75;16;16560;65-79;NA;4,59336227444707e+02;5,74432146380213e+00;Jauldes
NA;75;16;16570;65-79;NA;2,95623722864112e+02;9,17337212518810e+00;Saint-Genis-D'hiersac
NA;75;16;16590;65-79;NA;6,36762731511432e+02;1,88700368242534e+01;Brie
NA;75;16;16600;65-79;NA;2,34690779302702e+03;4,62525970912974e+01;Ruelle-Sur-Touvre
NA;75;16;16710;65-79;NA;1,32346415471014e+03;9,05905992619312e+01;Saint-Yrieix-Sur-Charente
NA;75;16;16720;65-79;NA;1,96914534687749e+02;1,27716547196245e+01;Saint-Même-Les-Carrières
NA;75;16;16730;65-79;NA;1,30005736378996e+03;5,61513734404303e+01;Fléac
NA;75;16;16800;65-79;NA;1,44134298498373e+03;1,13958795710044e+02;Soyaux
NA;75;16;16999;65-79;NA;NA;NA;NA
NA;75;16;16C01;65-79;NA;2,09882281455599e+03;8,59987781060270e+00;Verteuil-Sur-Charente/Ruffec
NA;75;16;16C02;65-79;NA;1,08626503521383e+03;5,56655226117386e+00;Montboyer/Chalais
NA;75;17;17000;65-79;NA;1,32465902677157e+04;4,21826194453264e+02;La Rochelle
NA;75;17;17100;65-79;NA;6,85681744036420e+03;5,03771997961451e+01;Saintes
NA;75;17;17110;65-79;NA;2,04692990714441e+03;1,46089850628855e+02;Saint-Georges-De-Didonne
NA;75;17;17120;65-79;NA;2,56837814863097e+03;1,17112274224078e+01;Semussac
NA;75;17;17130;65-79;NA;1,50474623163773e+03;9,15268247616138e+00;Montendre
NA;75;17;17132;65-79;NA;1,14585879369802e+03;7,30282255541199e+01;Meschers-Sur-Gironde
NA;75;17;17137;65-79;NA;3,29564413162131e+03;9,29717668368741e+01;Nieul-Sur-Mer
NA;75;17;17138;65-79;NA;2,23558215029660e+03;1,05581759160143e+02;Puilboreau
NA;75;17;17139;65-79;NA;1,09272297962396e+03;5,79071593791200e+01;Dompierre-Sur-Mer
NA;75;17;17140;65-79;NA;1,59040700464091e+03;2,00237907956301e+02;Lagord
NA;75;17;17150;65-79;NA;1,30131569783053e+03;6,20631652337287e+00;Mirambeau
NA;75;17;17160;65-79;NA;1,51484068934755e+03;7,72425084286455e+00;Matha
NA;75;17;17170;65-79;NA;1,38265896622628e+03;6,86846037223251e+00;Saint-Jean-De-Liversay
NA;75;17;17180;65-79;NA;1,59610112144887e+03;1,46674950897686e+02;Périgny
NA;75;17;17190;65-79;NA;1,20811424574310e+03;2,58795931209357e+01;Saint-Georges-D'oléron
NA;75;17;17200;65-79;NA;6,99667858633570e+03;1,73522318069431e+02;Royan
NA;75;17;17210;65-79;NA;1,20344025402735e+03;5,36292871330539e+00;Montlieu-La-Garde
NA;75;17;17220;65-79;NA;3,92393795009066e+03;3,23288863858926e+01;Sainte-Soulle
NA;75;17;17230;65-79;NA;2,02315057671418e+03;1,08734904411621e+01;Marans
NA;75;17;17240;65-79;NA;1,60727205145453e+03;7,34503015392052e+00;Saint-Genis-De-Saintonge
NA;75;17;17250;65-79;NA;2,15670747369438e+03;1,02566600739833e+01;Saint-Porchaire
NA;75;17;17260;65-79;NA;1,53766967001604e+03;1,07185642922863e+01;Gémozac
NA;75;17;17270;65-79;NA;1,17219484137060e+03;6,16931600379084e+00;Montguyon
NA;75;17;17290;65-79;NA;2,13035961956477e+03;1,27463180028179e+01;Aigrefeuille-D'aunis
NA;75;17;17300;65-79;NA;4,65445068687828e+03;1,65756542916790e+02;Rochefort
NA;75;17;17310;65-79;NA;1,76333141442962e+03;4,26413530818055e+01;Saint-Pierre-D'oléron
NA;75;17;17320;65-79;NA;1,92940189621987e+03;1,91716274840567e+01;Marennes-Hiers-Brouage
NA;75;17;17330;65-79;NA;9,42132918920358e+02;5,27221578433805e+00;Bernay-Saint-Martin
NA;75;17;17340;65-79;NA;2,07972418195891e+03;6,34931196526523e+01;Châtelaillon-Plage
NA;75;17;17350;65-79;NA;1,16753989694416e+03;9,31704289178299e+00;Saint-Savinien
NA;75;17;17360;65-79;NA;7,98253253631710e+02;5,94269676203081e+00;Saint-Aigulin
NA;75;17;17370;65-79;NA;5,64313518570495e+02;2,37718766088651e+01;Saint-Trojan-Les-Bains
NA;75;17;17380;65-79;NA;9,14209404108153e+02;5,09766008159782e+00;Tonnay-Boutonne
NA;75;17;17390;65-79;NA;1,40189391919657e+03;2,19803911795418e+01;La Tremblade
NA;75;17;17400;65-79;NA;3,15801436425171e+03;1,30357006269273e+01;Saint-Jean-D'angély
NA;75;17;17410;65-79;NA;4,69753408163919e+02;9,51995473750689e+01;Saint-Martin-De-Ré
NA;75;17;17420;65-79;NA;1,52548226679479e+03;9,64989524345908e+01;Saint-Palais-Sur-Mer
NA;75;17;17430;65-79;NA;2,66739092761562e+03;1,27920675656710e+01;Tonnay-Charente
NA;75;17;17440;65-79;NA;1,60483086976023e+03;1,31294978976700e+02;Aytré
NA;75;17;17460;65-79;NA;1,56923198930713e+03;1,07621932715342e+01;Thénac
NA;75;17;17470;65-79;NA;8,04091116033067e+02;4,36594510658487e+00;Aulnay
NA;75;17;17480;65-79;NA;1,06925631839182e+03;6,74920681676794e+01;Le Château-D'oléron
NA;75;17;17490;65-79;NA;4,30290300871385e+02;4,32594019760457e+00;Beauvais-Sur-Matha
NA;75;17;17500;65-79;NA;2,45017543852572e+03;1,17535672485792e+01;Jonzac
NA;75;17;17510;65-79;NA;3,42835838628428e+02;2,88897784465200e+00;Néré
NA;75;17;17520;65-79;NA;1,01228274815621e+03;5,82506921858003e+00;Jarnac-Champagne
NA;75;17;17530;65-79;NA;9,64313061992316e+02;4,76815293757021e+01;Arvert
NA;75;17;17540;65-79;NA;9,14733480224696e+02;9,81534584285793e+00;Vérines
NA;75;17;17550;65-79;NA;8,23691642731158e+02;2,83829172018852e+01;Dolus-D'oléron
NA;75;17;17560;65-79;NA;7,61028934773048e+02;6,05839316484036e+01;Bourcefranc-Le-Chapus
NA;75;17;17570;65-79;NA;1,05033977685228e+03;1,91360970033526e+01;Les Mathes
NA;75;17;17580;65-79;NA;7,40278478081413e+02;6,13824748545855e+01;Le Bois-Plage-En-Ré
NA;75;17;17600;65-79;NA;5,56854442790869e+03;2,00090589915737e+01;Saujon
NA;75;17;17610;65-79;NA;1,10647442511376e+03;1,52677967928050e+01;Chaniers
NA;75;17;17620;65-79;NA;1,54185358578745e+03;1,38343924987023e+01;Échillais
NA;75;17;17630;65-79;NA;8,67452586547975e+02;7,07186455964924e+01;La Flotte
NA;75;17;17640;65-79;NA;1,54724596386421e+03;2,57053768838276e+02;Vaux-Sur-Mer
NA;75;17;17690;65-79;NA;9,28497051234025e+02;1,18803537891543e+02;Angoulins
NA;75;17;17700;65-79;NA;2,99165456138255e+03;1,29664963667559e+01;Surgères
NA;75;17;17730;65-79;NA;5,60204547417087e+02;1,12847134551507e+02;Port-Des-Barques
NA;75;17;17740;65-79;NA;9,30505187668722e+02;8,92360266481670e+01;Sainte-Marie-De-Ré
NA;75;17;17750;65-79;NA;6,57142641429375e+02;5,33426262017445e+01;Étaules
NA;75;17;17770;65-79;NA;1,70988710902892e+03;8,46022187099830e+00;Écoyeux
NA;75;17;17780;65-79;NA;8,60788263589132e+02;1,46073364207443e+01;Soubise
NA;75;17;17800;65-79;NA;2,39278504950178e+03;9,19903379824399e+00;Pons
NA;75;17;17810;65-79;NA;1,16379740511856e+03;1,95725457001136e+01;Saint-Georges-Des-Coteaux
NA;75;17;17870;65-79;NA;3,52893713408495e+02;1,00181201870079e+01;Breuil-Magné
NA;75;17;17890;65-79;NA;3,18909860226286e+02;3,42534903567200e+01;Chaillevette
NA;75;17;17940;65-79;NA;6,31618017500420e+02;1,23543262380217e+02;Rivedoux-Plage
NA;75;17;17999;65-79;NA;NA;NA;NA
NA;75;17;17C01;65-79;NA;6,27834656648899e+02;2,44008777087550e+01;Les Portes-En-Ré/Ars-En-Ré
NA;75;17;17C02;65-79;NA;6,34337872582662e+02;4,07001804856796e+01;Loix/La Couarde-Sur-Mer
NA;75;17;17C03;65-79;NA;1,83868173117731e+03;4,62741008599516e+01;Île-D'aix/Fouras
NA;75;17;17C04;65-79;NA;6,83945435341149e+02;3,63428481261668e+01;Saint-Denis-D'oléron/La Brée-Les-Bains
NA;75;17;17C05;65-79;NA;1,02638515177334e+03;3,45390319176815e+01;Mornac-Sur-Seudre/Breuillet
NA;75;19;19000;65-79;NA;2,27901706848508e+03;7,86898547537406e+01;Tulle
NA;75;19;19100;65-79;NA;8,31212622389496e+03;1,70266985597540e+02;Brive-La-Gaillarde
NA;75;19;19110;65-79;NA;7,40764599753395e+02;8,14803110273874e+00;Bort-Les-Orgues
NA;75;19;19120;65-79;NA;1,04272996369452e+03;7,06530953896788e+00;Beaulieu-Sur-Dordogne
NA;75;19;19130;65-79;NA;1,56633997722554e+03;1,54177345155487e+01;Objat
NA;75;19;19140;65-79;NA;8,44511177474229e+02;6,27292089926356e+00;Uzerche
NA;75;19;19150;65-79;NA;1,13112368734658e+03;7,35308665235531e+00;Laguenne-Sur-Avalouze
NA;75;19;19160;65-79;NA;7,19943205964177e+02;2,45165369889562e+00;Neuvic
NA;75;19;19170;65-79;NA;5,47411649466151e+02;1,34852500595892e+00;Bugeat
NA;75;19;19190;65-79;NA;7,26838805650945e+02;5,83320295855803e+00;Beynat
NA;75;19;19200;65-79;NA;2,30451549944447e+03;5,67418093581511e+00;Ussel
NA;75;19;19210;65-79;NA;6,77601182414511e+02;4,92386424551018e+00;Lubersac
NA;75;19;19220;65-79;NA;7,27975025001546e+02;3,14938256789627e+00;Saint-Privat
NA;75;19;19230;65-79;NA;7,49703790092436e+02;7,59998625067797e+00;Arnac-Pompadour
NA;75;19;19240;65-79;NA;1,35671792495461e+03;1,78193104155180e+01;Allassac
NA;75;19;19250;65-79;NA;6,25001645167963e+02;2,99518273409827e+00;Meymac
NA;75;19;19260;65-79;NA;4,41986693747009e+02;4,14849776821943e+00;Treignac
NA;75;19;19270;65-79;NA;1,68205104989453e+03;1,44713257738856e+01;Ussac
NA;75;19;19290;65-79;NA;4,00550142021890e+02;1,53072438484655e+00;Peyrelevade
NA;75;19;19300;65-79;NA;1,12513439979060e+03;4,60644356938360e+00;Égletons
NA;75;19;19310;65-79;NA;6,34597781044677e+02;5,36960579640461e+00;Brignac-La-Plaine
NA;75;19;19320;65-79;NA;5,91194605447262e+02;2,71943276754875e+00;Marcillac-La-Croisille
NA;75;19;19340;65-79;NA;3,63527790201903e+02;2,70265430548431e+00;Merlines
NA;75;19;19350;65-79;NA;4,31422683448274e+02;6,48360327412074e+00;Juillac
NA;75;19;19360;65-79;NA;2,50655645700867e+03;4,24623943871665e+01;Malemort
NA;75;19;19370;65-79;NA;3,42348418064679e+02;3,73724503612399e+00;Chamberet
NA;75;19;19380;65-79;NA;4,38065737333908e+02;4,35110406537250e+00;Albussac
NA;75;19;19400;65-79;NA;8,70017452293898e+02;8,85105950798820e+00;Argentat-Sur-Dordogne
NA;75;19;19410;65-79;NA;5,65789990468893e+02;4,86986644416566e+00;Vigeois
NA;75;19;19430;65-79;NA;3,49978437919484e+02;1,85461540373063e+00;Goulles
NA;75;19;19450;65-79;NA;2,33327960167693e+02;4,07083009994728e+00;Chamboulive
NA;75;19;19460;65-79;NA;4,64565029451585e+02;1,27734782352825e+01;Naves
NA;75;19;19490;65-79;NA;4,33150205466411e+02;1,12878368219307e+01;Sainte-Fortunade
NA;75;19;19500;65-79;NA;1,14517467410471e+03;6,96653934690563e+00;Meyssac
NA;75;19;19510;65-79;NA;4,58378668532544e+02;3,27764299996192e+00;Salon-La-Tour
NA;75;19;19520;65-79;NA;5,85483836542294e+02;1,47450911730726e+01;Cublac
NA;75;19;19550;65-79;NA;2,71608230394426e+02;2,37661743905203e+00;Soursac
NA;75;19;19600;65-79;NA;1,76780723715647e+03;1,38742680734045e+01;Saint-Pantaléon-De-Larche
NA;75;19;19700;65-79;NA;9,09796559015093e+02;7,00472040496625e+00;Seilhac
NA;75;19;19800;65-79;NA;6,11356690377955e+02;3,31397904585310e+00;Corrèze
NA;75;19;19C01;65-79;NA;1,00404457239370e+03;9,24692348199862e+00;Saint-Hilaire-Peyroux/Chameyrat
NA;75;19;19C02;65-79;NA;4,50240522421732e+02;3,28871388333974e+00;Saint-Augustin/Le Lonzac
NA;75;23;23000;65-79;NA;3,75369352708792e+03;1,50180108501221e+01;Guéret
NA;75;23;23100;65-79;NA;2,53814206809759e+02;1,54567453952398e+00;La Courtine
NA;75;23;23110;65-79;NA;5,23157550289488e+02;3,27544021957077e+00;Évaux-Les-Bains
NA;75;23;23130;65-79;NA;5,15236924870227e+02;2,85095040023422e+00;Chénérailles
NA;75;23;23140;65-79;NA;5,50030597040086e+02;2,95217325665248e+00;Pionnat
NA;75;23;23150;65-79;NA;7,31030715354847e+02;4,75369936950548e+00;Ahun
NA;75;23;23160;65-79;NA;6,19014159126967e+02;4,56884884505661e+00;Azerables
NA;75;23;23170;65-79;NA;5,83703569400978e+02;2,58616481529344e+00;Chambon-Sur-Voueize
NA;75;23;23190;65-79;NA;3,65406292176284e+02;2,65541649037193e+00;Champagnat
NA;75;23;23200;65-79;NA;1,41640927703281e+03;6,18775810767194e+00;Aubusson
NA;75;23;23210;65-79;NA;5,30560313102124e+02;4,31326426674867e+00;Bénévent-L'abbaye
NA;75;23;23220;65-79;NA;7,67317492932436e+02;3,96342619909639e+00;Bonnat
NA;75;23;23230;65-79;NA;4,06447536468407e+02;3,80050889135036e+00;Gouzon
NA;75;23;23240;65-79;NA;3,74151555029186e+02;2,95317627670107e+00;Le Grand-Bourg
NA;75;23;23250;65-79;NA;5,33462128415008e+02;2,47628394499270e+00;Sardent
NA;75;23;23270;65-79;NA;5,35251528203127e+02;3,18383651033484e+00;Clugnat
NA;75;23;23290;65-79;NA;2,81156960328417e+02;4,79736936161668e+00;Fursac
NA;75;23;23300;65-79;NA;1,60613254309673e+03;7,87609668094901e+00;La Souterraine
NA;75;23;23320;65-79;NA;7,17856504627285e+02;5,18129061988241e+00;Saint-Vaury
NA;75;23;23350;65-79;NA;3,04155849886939e+02;3,53995973062721e+00;Genouillac
NA;75;23;23360;65-79;NA;3,32417012895041e+02;3,78747821123735e+00;Lourdoueix-Saint-Pierre
NA;75;23;23380;65-79;NA;3,29361780534021e+02;5,42296682420541e+00;Ajain
NA;75;23;23400;65-79;NA;9,72505259248574e+02;3,31375820652407e+00;Bourganeuf
NA;75;23;23430;65-79;NA;2,06800636561261e+02;1,75115599913723e+00;Saint-Martin-Sainte-Catherine
NA;75;23;23480;65-79;NA;2,65099222127520e+02;2,58532688328812e+00;Saint-Sulpice-Les-Champs
NA;75;23;23600;65-79;NA;9,45116865590153e+02;3,64058505877455e+00;Boussac
NA;75;23;23700;65-79;NA;7,99861357523392e+02;2,98885957796240e+00;Auzances
NA;75;23;23C01;65-79;NA;1,26110144480930e+03;6,00447365775193e+00;Fresselines/Dun-Le-Palestel
NA;75;23;23C02;65-79;NA;8,73164654440385e+02;2,81385269493402e+00;Vallière/Felletin
NA;75;23;23C03;65-79;NA;4,41711805779085e+02;1,31227515623756e+00;Royère-De-Vassivière/Faux-La-Montagne
NA;75;23;23C04;65-79;NA;6,11612973406813e+02;2,07242511793873e+00;Mérinchal/Crocq
NA;75;23;23C05;65-79;NA;7,39312334576936e+02;3,06640778886992e+00;Saint-Martin-Sainte-Catherine/Bénévent-L'abbaye
NA;75;24;24000;65-79;NA;4,60289112775386e+03;4,45218769094670e+02;Périgueux
NA;75;24;24100;65-79;NA;6,57708376118668e+03;7,55355049526310e+01;Bergerac
NA;75;24;24110;65-79;NA;2,17241430433545e+03;1,36447752520797e+01;Saint-Astier
NA;75;24;24120;65-79;NA;1,69479670566537e+03;1,12256376474320e+01;Terrasson-Lavilledieu
NA;75;24;24130;65-79;NA;2,48150691750260e+03;1,26159044158430e+01;Prigonrieux
NA;75;24;24140;65-79;NA;1,10434274665376e+03;4,91760768467673e+00;Eyraud-Crempse-Maurens
NA;75;24;24150;65-79;NA;1,77980190812729e+03;1,14658030254928e+01;Lalinde
NA;75;24;24160;65-79;NA;1,03108948386369e+03;6,41314304233027e+00;Excideuil
NA;75;24;24170;65-79;NA;9,87315522526963e+02;5,04674729868555e+00;Pays De Belvès
NA;75;24;24190;65-79;NA;1,29682953381578e+03;8,63346915391756e+00;Neuvic
NA;75;24;24200;65-79;NA;2,93695082234250e+03;1,77019291564919e+01;Sarlat-La-Canéda
NA;75;24;24210;65-79;NA;1,24871933047540e+03;5,35992178436370e+00;Thenon
NA;75;24;24220;65-79;NA;1,45970150962971e+03;9,83477911329078e+00;Saint-Cyprien
NA;75;24;24230;65-79;NA;1,48673345842343e+03;1,35579887665871e+01;Saint-Antoine-De-Breuilh
NA;75;24;24240;65-79;NA;1,16406289963001e+03;7,29117614941879e+00;Sigoulès-Et-Flaugeac
NA;75;24;24250;65-79;NA;1,37118184071323e+03;7,23194850451790e+00;Cénac-Et-Saint-Julien
NA;75;24;24260;65-79;NA;1,14240161479176e+03;7,57785847071681e+00;Le Bugue
NA;75;24;24270;65-79;NA;1,01002427438177e+03;4,45037034929693e+00;Payzac
NA;75;24;24290;65-79;NA;1,31103774859541e+03;6,92733325995507e+00;Montignac-Lascaux
NA;75;24;24300;65-79;NA;1,70069717903580e+03;6,12148356066979e+00;Nontron
NA;75;24;24310;65-79;NA;1,09719643444442e+03;6,25004167293435e+00;Brantôme En Périgord
NA;75;24;24320;65-79;NA;1,02101074492326e+03;4,06236667858015e+00;La Tour-Blanche-Cercles
NA;75;24;24340;65-79;NA;6,37977160970294e+02;3,09155154196238e+00;Mareuil En Périgord
NA;75;24;24350;65-79;NA;1,34543272930377e+03;7,55986921724047e+00;Tocane-Saint-Apre
NA;75;24;24360;65-79;NA;9,53319327174216e+02;5,74324805760376e+00;Piégut-Pluviers
NA;75;24;24370;65-79;NA;8,78849235119624e+02;8,60093603945193e+00;Pechs-De-L'espérance
NA;75;24;24380;65-79;NA;9,95186179295417e+02;4,19901750779777e+00;Vergt
NA;75;24;24390;65-79;NA;7,83792451031735e+02;4,99819287908379e+00;Hautefort
NA;75;24;24400;65-79;NA;2,27884598234988e+03;8,15643470674147e+00;Mussidan
NA;75;24;24410;65-79;NA;9,33497078237874e+02;4,20259939369052e+00;Saint Aulaye-Puymangou
NA;75;24;24420;65-79;NA;1,25640858758864e+03;7,91470398440028e+00;Sorges Et Ligueux En Périgord
NA;75;24;24430;65-79;NA;1,62426803697269e+03;2,55120849128992e+01;Marsac-Sur-L'isle
NA;75;24;24440;65-79;NA;6,60946752678139e+02;4,10385757291075e+00;Beaumontois En Périgord
NA;75;24;24450;65-79;NA;7,57812755913982e+02;5,91781515938163e+00;La Coquille
NA;75;24;24460;65-79;NA;9,56879588325077e+02;6,79347432528479e+00;Château-L'évêque
NA;75;24;24470;65-79;NA;6,94192159696821e+02;4,97403918954332e+00;Saint-Pardoux-La-Rivière
NA;75;24;24480;65-79;NA;7,01066686689630e+02;6,59654556516795e+00;Le Buisson-De-Cadouin
NA;75;24;24490;65-79;NA;5,70175191391183e+02;6,36194571706641e+00;La Roche-Chalais
NA;75;24;24500;65-79;NA;1,04028054021442e+03;8,87456690859254e+00;Eymet
NA;75;24;24510;65-79;NA;8,58256379270175e+02;5,82978113367771e+00;Val De Louyre Et Caudeau
NA;75;24;24520;65-79;NA;1,28937410995732e+03;1,19755925386318e+01;Cours-De-Pile
NA;75;24;24530;65-79;NA;5,65169510631801e+02;4,79830418367712e+00;Champagnac-De-Belair
NA;75;24;24540;65-79;NA;4,83575931458383e+02;3,29981251245130e+00;Capdrot
NA;75;24;24550;65-79;NA;4,58443404816125e+02;3,09864044690091e+00;Villefranche-Du-Périgord
NA;75;24;24560;65-79;NA;8,47181408636303e+02;4,72214735956051e+00;Issigeac
NA;75;24;24570;65-79;NA;5,37950761402493e+02;1,97731031411859e+01;Le Lardin-Saint-Lazare
NA;75;24;24580;65-79;NA;6,48837472244403e+02;5,57725791800163e+00;Rouffignac-Saint-Cernin-De-Reilhac
NA;75;24;24590;65-79;NA;8,18050200721486e+02;3,94362058470367e+00;Salignac-Eyvigues
NA;75;24;24600;65-79;NA;1,94703723868196e+03;8,88193700822641e+00;Ribérac
NA;75;24;24610;65-79;NA;6,01916370209818e+02;5,17976037913109e+00;Villefranche-De-Lonchat
NA;75;24;24620;65-79;NA;5,76632561512790e+02;4,70577203152808e+00;Les Eyzies
NA;75;24;24630;65-79;NA;2,73190716881560e+02;4,02091791552241e+00;Jumilhac-Le-Grand
NA;75;24;24640;65-79;NA;2,50267919935963e+02;3,28936757128943e+00;Cubjac-Auvézère-Val D'ans
NA;75;24;24650;65-79;NA;9,45530254301448e+02;5,68345835520657e+01;Chancelade
NA;75;24;24680;65-79;NA;8,00326274881504e+02;2,76782668406333e+01;Lamonzie-Saint-Martin
NA;75;24;24700;65-79;NA;2,57643410280589e+03;1,07353215538165e+01;Montpon-Ménestérol
NA;75;24;24800;65-79;NA;2,06510359372693e+03;6,32980229327726e+00;Thiviers
NA;75;24;24999;65-79;NA;NA;NA;NA
NA;75;24;24C01;65-79;NA;7,39291617892620e+03;2,17221914729556e+01;Trélissac/Coulounieix-Chamiers/Boulazac Isle Manoire
NA;75;33;33000;65-79;NA;2,65664538102278e+04;5,37356616114646e+02;Bordeaux
NA;75;33;33110;65-79;NA;3,65753628591036e+03;6,66206374554604e+02;Le Bouscat
NA;75;33;33112;65-79;NA;6,89142323577533e+02;5,03587196144354e+00;Saint-Laurent-Médoc
NA;75;33;33113;65-79;NA;4,66266330518050e+02;1,77662915709823e+00;Saint-Symphorien
NA;75;33;33114;65-79;NA;6,29059841782159e+02;5,91249251146589e+00;Le Barp
NA;75;33;33120;65-79;NA;3,79078604187263e+03;4,94398033078495e+02;Arcachon
NA;75;33;33121;65-79;NA;5,27043422403162e+02;2,63219110563790e+00;Carcans
NA;75;33;33123;65-79;NA;4,83448447601906e+02;2,33048717293671e+01;Le Verdon-Sur-Mer
NA;75;33;33124;65-79;NA;5,44496556480485e+02;5,92146625001703e+00;Auros
NA;75;33;33125;65-79;NA;4,34881613660461e+02;2,20058875884280e+00;Hostens
NA;75;33;33126;65-79;NA;3,78422242607294e+02;1,44530858831133e+01;Fronsac
NA;75;33;33127;65-79;NA;1,91747595668845e+03;1,30896556379260e+01;Saint-Jean-D'illac
NA;75;33;33130;65-79;NA;3,18569182809154e+03;2,88294667832826e+02;Bègles
NA;75;33;33133;65-79;NA;4,90177282812676e+02;3,22737702898260e+01;Galgon
NA;75;33;33138;65-79;NA;1,81851075466535e+03;1,30367492544712e+01;Lanton
NA;75;33;33140;65-79;NA;5,03500897019162e+03;1,37800036334031e+02;Villenave-D'ornon
NA;75;33;33141;65-79;NA;2,26974457467925e+02;1,12821738427673e+01;Villegouge
NA;75;33;33150;65-79;NA;3,12747807744045e+03;5,44030242107845e+02;Cenon
NA;75;33;33160;65-79;NA;5,90896056329597e+03;3,63869199135357e+01;Saint-Médard-En-Jalles
NA;75;33;33170;65-79;NA;3,83211603138648e+03;2,38525154453836e+02;Gradignan
NA;75;33;33180;65-79;NA;5,90532783144372e+02;9,89620111785794e+00;Saint-Estèphe
NA;75;33;33185;65-79;NA;1,60206925136252e+03;1,65983843421063e+02;Le Haillan
NA;75;33;33190;65-79;NA;2,52794734930438e+03;1,41696932977439e+01;La Réole
NA;75;33;33210;65-79;NA;3,94907990231838e+03;2,34233420495489e+01;Langon
NA;75;33;33220;65-79;NA;3,00710883964611e+03;1,84090366062112e+01;Pineuilh
NA;75;33;33230;65-79;NA;3,78626081239602e+03;1,65333376237112e+01;Coutras
NA;75;33;33240;65-79;NA;4,79073091949765e+03;3,02765817090739e+01;Saint-André-De-Cubzac
NA;75;33;33250;65-79;NA;1,42209248419260e+03;1,39531952568285e+01;Pauillac
NA;75;33;33260;65-79;NA;6,06990092823939e+03;3,45011150734325e+01;La Teste-De-Buch
NA;75;33;33270;65-79;NA;2,70802503586543e+03;1,65751636070150e+02;Floirac
NA;75;33;33290;65-79;NA;5,29623771813463e+03;5,06339719556088e+01;Blanquefort
NA;75;33;33310;65-79;NA;2,72726573089731e+03;3,41882238860678e+02;Lormont
NA;75;33;33320;65-79;NA;4,44850407572352e+03;1,67739039534474e+02;Eysines
NA;75;33;33330;65-79;NA;9,95352125269842e+02;1,26271393322891e+01;Saint-Émilion
NA;75;33;33340;65-79;NA;3,07552797687266e+03;1,19807255889635e+01;Lesparre-Médoc
NA;75;33;33350;65-79;NA;2,44960477652701e+03;1,43032689680692e+01;Castillon-La-Bataille
NA;75;33;33360;65-79;NA;2,51502285215984e+03;4,83316266657678e+01;Carignan-De-Bordeaux
NA;75;33;33370;65-79;NA;4,23044922092979e+03;5,98889538999126e+01;Artigues-Près-Bordeaux
NA;75;33;33380;65-79;NA;3,36857567496033e+03;1,58005834098226e+01;Mios
NA;75;33;33390;65-79;NA;2,85409111018021e+03;1,69083823264645e+01;Blaye
NA;75;33;33400;65-79;NA;4,24226493196951e+03;5,34699938500681e+02;Talence
NA;75;33;33410;65-79;NA;1,50114874816051e+03;2,03156320668558e+01;Cadillac-Sur-Garonne
NA;75;33;33420;65-79;NA;1,57617315128082e+03;1,38030639074864e+01;Génissac
NA;75;33;33430;65-79;NA;1,78278641955590e+03;8,84671550534072e+00;Bazas
NA;75;33;33440;65-79;NA;2,34620205178411e+03;4,71862322790655e+01;Ambarès-Et-Lagrave
NA;75;33;33450;65-79;NA;3,46741608412543e+03;5,31205087725174e+01;Saint-Loubès
NA;75;33;33460;65-79;NA;2,23073621483305e+03;1,64455945725586e+01;Macau
NA;75;33;33470;65-79;NA;5,90990603837644e+03;4,33414037022188e+01;Gujan-Mestras
NA;75;33;33480;65-79;NA;1,91696627871240e+03;6,06687747357156e+00;Castelnau-De-Médoc
NA;75;33;33490;65-79;NA;1,58374912332530e+03;2,04203857145813e+01;Saint-Maixant
NA;75;33;33500;65-79;NA;4,62133182436370e+03;7,02392842187567e+01;Libourne
NA;75;33;33510;65-79;NA;3,40490537977030e+03;1,67217060001275e+02;Andernos-Les-Bains
NA;75;33;33520;65-79;NA;1,88569879215843e+03;1,36731674532901e+02;Bruges
NA;75;33;33530;65-79;NA;1,00897330702734e+03;9,47718471350101e+01;Bassens
NA;75;33;33540;65-79;NA;1,03590687147468e+03;5,98809953302660e+00;Sauveterre-De-Guyenne
NA;75;33;33550;65-79;NA;1,14140977049256e+03;2,00942858370362e+01;Langoiran
NA;75;33;33560;65-79;NA;1,86215482237794e+03;1,43931000977594e+02;Carbon-Blanc
NA;75;33;33570;65-79;NA;9,06162992372066e+02;8,34284394428526e+00;Montagne
NA;75;33;33580;65-79;NA;8,48585729691123e+02;6,58742968952263e+00;Monségur
NA;75;33;33590;65-79;NA;1,55987684092670e+03;8,84134492669531e+00;Saint-Vivien-De-Médoc
NA;75;33;33600;65-79;NA;7,72786705037052e+03;2,01341503846046e+02;Pessac
NA;75;33;33610;65-79;NA;4,98205056004340e+03;4,46206110151497e+01;Cestas
NA;75;33;33620;65-79;NA;1,66256629987129e+03;1,13311616346658e+01;Laruscade
