FINESS_Hosp;age_group;RegCode;DepCode;Year;n_Hosp;n;Pop;pHosp;catchmentHosp
690781810 - HOSPICES CIVILS DE LYON;18-64;24;36;2022;NA;11407;115553,15220795896;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;24;36;2023;NA;11133;114529,84187096024;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;24;36;2024;NA;11584;113465,39064503850;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;24;36;2025;NA;10299;112382,68037802816;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;24;37;2016;NA;40928;351494,82176490204;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;24;37;2017;NA;39827;349674,47034485918;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;24;37;2018;NA;39388;348988,10871244565;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;24;37;2019;NA;38461;350539,14705665869;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;24;37;2020;NA;33675;350861,63051219040;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;24;37;2021;NA;34034;350158,31203868694;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;24;37;2023;NA;33356;351772,91579918331;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;24;37;2024;NA;33170;352192,17487702024;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;40;2017;NA;26323;229498,57877754641;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;40;2019;NA;24730;229998,56063618636;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;40;2020;NA;21880;231295,23751160182;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;40;2021;NA;22502;233916,07535712558;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;40;2022;NA;22460;236689,00352456333;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;40;2023;NA;22959;238413,99071370266;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;40;2024;NA;22800;239972,10892808964;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;40;2025;NA;20568;241540,43570703038;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;24;41;2018;NA;20965;181589,80774233706;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;24;41;2019;NA;20141;180320,68927642470;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;24;41;2020;NA;17250;179619,80532321439;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;24;41;2023;NA;17028;178100,56363375598;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;24;41;2024;NA;16996;177325,94485776481;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;24;41;2025;NA;15024;176535,30550279477;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;44;2025;NA;65883;891399,88951035705;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;24;45;2016;NA;46501;390088,87183424481;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;24;45;2018;NA;44576;388801,00436407881;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;24;45;2020;NA;37023;388122,75737898389;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;24;45;2024;NA;36681;389980,07967165980;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;46;2016;NA;12182;94331,96979961872;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;46;2017;NA;12079;93989,98826975445;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;46;2018;NA;11670;93591,37943086692;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;46;2019;NA;11146;92847,18676329141;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;46;2020;NA;9499;92547,62570467910;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;46;2021;NA;9640;91906,15652441132;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;46;2022;NA;9040;91799,12957877091;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;46;2023;NA;9220;91514,17167942786;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;46;2024;NA;9505;91179,80519120533;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;46;2025;NA;8730;90753,83607942202;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;47;2016;NA;23521;184241,89201082767;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;47;2017;NA;22907;182817,05760314880;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;47;2018;NA;21956;181043,28437366706;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;47;2019;NA;21594;179790,69838059155;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;47;2020;NA;18226;178473,67388424926;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;47;2021;NA;18615;177970,93058939037;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;47;2022;NA;18086;178597,71289562169;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;47;2023;NA;18159;178005,99538369608;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;47;2024;NA;18214;177487,58694696071;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;47;2025;NA;16296;176867,10472689322;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;48;2016;NA;5673;43363,80873834040;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;48;2017;NA;5236;43265,69104556168;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;48;2018;NA;4870;42894,12862021889;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;48;2020;NA;3994;42654,91697270384;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;48;2021;NA;4257;42302,73471906572;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;48;2022;NA;4296;42095,78823113613;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;48;2025;NA;3710;41565,35617712162;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;49;2016;NA;54099;466621,89327611885;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;49;2017;NA;51653;464909,70942126820;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;49;2018;NA;49299;465285,21720104723;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;49;2019;NA;48016;468059,43188791262;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;49;2020;NA;43164;467789,41596964316;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;49;2022;NA;41611;470615,00711397600;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;49;2023;NA;41331;472321,03538064373;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;49;2024;NA;41510;474032,12412916293;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;28;50;2016;NA;33625;280189,42968254344;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;28;50;2017;NA;32983;277325,99564749765;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;28;50;2018;NA;31981;275804,45599436387;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;28;50;2019;NA;30235;274058,32435200585;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;28;50;2020;NA;26751;273622,47987833136;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;28;50;2021;NA;27486;272880,85329596250;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;28;50;2022;NA;26855;272146,91170433874;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;28;50;2023;NA;26869;271051,85540792596;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;28;50;2024;NA;27659;269960,36577189888;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;44;51;2018;NA;38003;334161,19575733587;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;44;51;2019;NA;38387;333790,60686711018;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;44;51;2021;NA;34396;330065,71390149748;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;44;51;2022;NA;32805;328379,52312366449;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;44;51;2023;NA;32129;326731,90641221812;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;44;51;2024;NA;32468;324962,40973415680;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;44;51;2025;NA;29965;323357,94794516725;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;44;52;2020;NA;11363;95674,75797032476;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;44;52;2023;NA;10661;92682,65440010419;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;44;52;2024;NA;10958;91571,65626651587;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;53;2016;NA;20279;172164,16995542560;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;53;2017;NA;19929;171111,08846884369;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;53;2018;NA;19708;170313,52572469844;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;53;2019;NA;19143;170216,06897624594;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;53;2020;NA;16527;169439,22655808466;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;53;2021;NA;16988;169033,35574648151;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;53;2022;NA;16795;168751,92606523199;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;53;2023;NA;16817;168169,77805103088;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;53;2024;NA;16690;167458,34329737260;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;53;2025;NA;16060;166807,15658063153;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;44;55;2016;NA;16228;109510,02269308934;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;44;55;2017;NA;15503;107585,85308588298;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;44;55;2018;NA;15100;105831,90869074111;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;44;55;2020;NA;11906;103190,47148114178;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;44;55;2021;NA;12161;102197,42013799507;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;44;55;2022;NA;11754;100948,54836628222;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;44;55;2023;NA;11393;99666,23612672913;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;44;55;2024;NA;10908;98416,65822162596;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;44;55;2025;NA;10023;97184,38365366550;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;53;56;2016;NA;49938;420809,87092622439;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;53;56;2017;NA;48790;419923,80618778459;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;53;56;2020;NA;42342;421265,76337241783;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;53;56;2021;NA;43658;422739,98507781432;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;53;56;2022;NA;41506;425098,75687646517;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;53;56;2023;NA;41247;425963,09683202044;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;32;60;2019;NA;57701;489547,50773002126;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;32;60;2020;NA;49402;487521,79333958746;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;32;60;2025;NA;44626;482434,87919289211;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;28;61;2016;NA;22270;157695,90772587713;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;28;61;2017;NA;21011;155354,30473008537;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;28;61;2018;NA;20513;153576,72960739909;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;28;61;2019;NA;20098;152040,22253498988;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;28;61;2020;NA;17275;150215,23195693683;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;28;61;2021;NA;17656;148742,24821916586;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;28;61;2022;NA;17140;147962,33454493576;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;28;61;2023;NA;17006;146699,36854396027;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;28;61;2024;NA;16964;145406,69778211426;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;28;61;2025;NA;15517;144125,86921523267;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;32;62;2016;NA;121487;865854,73583950044;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;32;62;2019;NA;115945;849938,65853573335;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;32;62;2022;NA;100486;839844,30199055141;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;32;62;2023;NA;101241;836143,96287494421;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;32;62;2025;NA;91688;827544,54965124058;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;64;2016;NA;42477;388857,20404509292;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;64;2018;NA;40512;387871,39732832363;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;64;2020;NA;35326;389504,63113220083;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;64;2021;NA;35983;392299,70645682246;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;64;2024;NA;35816;398927,40583132830;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;65;2016;NA;15606;127462,68969578500;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;65;2017;NA;15506;126959,03065974050;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;65;2018;NA;14477;126870,74761791095;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;65;2019;NA;14006;126498,50495478357;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;65;2020;NA;12166;126178,86621137743;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;65;2022;NA;12295;127127,22760832276;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;65;2023;NA;12047;127089,13595999335;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;65;2024;NA;12541;127014,33303027278;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;65;2025;NA;11308;126976,85983645299;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;72;2019;NA;38722;317247,26585245057;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;72;2020;NA;34055;316758,58830062550;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;72;2021;NA;34828;315850,12352906819;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;72;2022;NA;32946;315365,27157619636;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;72;2023;NA;32827;314604,70840032096;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;72;2024;NA;33470;313870,93902939319;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;72;2025;NA;31463;313256,34367770876;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;79;2016;NA;25905;211728,20035593992;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;79;2017;NA;25537;210476,87607954416;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;79;2018;NA;25008;209792,76725525831;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;79;2019;NA;24085;208981,11027621388;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;79;2020;NA;20613;208586,66972541792;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;79;2021;NA;21880;208206,13703706395;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;79;2022;NA;20447;208368,04670451707;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;79;2023;NA;21227;208035,58532307664;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;79;2024;NA;21212;207631,51517705020;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;79;2025;NA;20110;207248,70593463405;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;32;80;2016;NA;44974;338941,28576616530;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;32;80;2017;NA;44337;336304,23097553721;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;32;80;2018;NA;42324;333523,37859969772;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;32;80;2020;NA;36582;330679,77561681310;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;32;80;2021;NA;37759;328921,68621124671;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;32;80;2022;NA;36097;327840,18728174135;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;32;80;2023;NA;36134;325893,38620408182;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;32;80;2024;NA;35457;324312,14801550785;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;32;80;2025;NA;32300;322371,81824073207;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;81;2017;NA;25554;215168,45520950135;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;81;2020;NA;21620;214019,60803600299;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;81;2022;NA;21543;215955,57926376510;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;81;2023;NA;22144;216532,43886902047;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;81;2024;NA;21968;217088,49759953876;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;81;2025;NA;20656;217342,74744962365;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;82;2016;NA;19496;145349,43186327690;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;82;2017;NA;18780;145531,03835328040;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;82;2018;NA;18307;145089,81522714009;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;82;2019;NA;18152;145434,75692780214;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;82;2020;NA;15953;145991,58509561798;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;82;2021;NA;15906;146109,08992639044;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;82;2022;NA;14764;146824,46751208630;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;82;2023;NA;14453;147223,67551574245;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;82;2024;NA;14484;147583,88235337599;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;76;82;2025;NA;13666;147891,54051465495;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;85;2016;NA;44403;373813,59570568777;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;85;2017;NA;43549;374193,77927641367;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;85;2018;NA;41912;374104,15776149853;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;85;2019;NA;41086;374401,45256808662;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;85;2020;NA;36969;375933,84598637372;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;85;2022;NA;36971;382258,76646120223;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;85;2023;NA;36947;384440,32353822840;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;85;2024;NA;37922;386514,81990072917;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;52;85;2025;NA;34586;388501,23031109455;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;86;2016;NA;31149;252742,35643385461;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;86;2017;NA;29431;251788,16164671961;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;86;2018;NA;28203;251251,00576707019;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;86;2019;NA;27313;251979,74291014473;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;86;2020;NA;24834;251414,24058622521;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;86;2021;NA;25068;250321,13946264290;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;86;2022;NA;24261;248943,47168838579;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;86;2023;NA;23498;248409,25612184737;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;86;2024;NA;23647;248094,90874551414;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;86;2025;NA;21936;247649,59240802500;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;87;2017;NA;25885;211962,60191766403;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;87;2018;NA;25104;210008,19287380076;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;87;2019;NA;24291;209229,55039777243;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;87;2020;NA;21855;208550,12118498521;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;87;2021;NA;22609;207014,91244930835;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;87;2022;NA;21757;207026,23519245672;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;87;2024;NA;21963;205958,33744312995;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;75;87;2025;NA;20003;205345,18065765215;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;44;88;2017;NA;29133;208881,72163207395;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;44;88;2019;NA;27212;204875,08814567066;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;44;88;2020;NA;23132;202395,55463882213;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;44;88;2023;NA;22651;197481,17992573945;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;27;90;2017;NA;9402;84588,55970159500;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;11;91;2023;NA;74835;799236,14738343155;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;11;94;2020;NA;80581;868562,69463403057;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;NA;NA;2016;NA;23;NA;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;NA;NA;2017;NA;NA;NA;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;NA;NA;2018;NA;NA;NA;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;NA;NA;2019;NA;NA;NA;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;NA;NA;2020;NA;NA;NA;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;NA;NA;2021;NA;NA;NA;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;NA;NA;2022;NA;NA;NA;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;NA;NA;2023;NA;NA;NA;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;NA;NA;2024;NA;NA;NA;NA;NA
690781810 - HOSPICES CIVILS DE LYON;18-64;NA;NA;2025;NA;NA;NA;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;32;02;2016;NA;22628;70252,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;32;02;2017;NA;23557;72681,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;32;02;2018;NA;24266;75268,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;32;02;2019;NA;24711;77137,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;32;02;2020;NA;22026;79140,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;32;02;2021;NA;22662;81180,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;32;02;2022;NA;24271;83392,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;32;02;2023;NA;24653;84955,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;32;02;2024;NA;25628;86718,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;32;02;2025;NA;24764;88285,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;93;04;2019;NA;8846;30113,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;44;08;2016;NA;11617;38089,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;44;08;2017;NA;11703;39019,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;44;08;2018;NA;11843;39884,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;44;08;2019;NA;11904;40549,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;44;08;2020;NA;10541;41708,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;44;08;2021;NA;11078;43211,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;44;08;2022;NA;11882;44210,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;44;08;2023;NA;12351;45239,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;44;08;2024;NA;12765;46067,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;44;08;2025;NA;11994;47119,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;76;09;2016;NA;6991;24988,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;76;09;2017;NA;7132;25654,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;76;09;2018;NA;7218;26428,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;76;09;2019;NA;7078;27135,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;76;09;2020;NA;6648;27997,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;76;09;2021;NA;7019;28948,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;76;09;2022;NA;7370;29796,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;76;09;2023;NA;7596;30518,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;76;09;2024;NA;8114;31099,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;76;09;2025;NA;7632;31786,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;44;10;2016;NA;11907;43292,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;44;10;2017;NA;12034;44454,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;44;10;2018;NA;12193;45504,00000000000;NA;NA
690781810 - HOSPICES CIVILS DE LYON;65-79;44;10;2019;NA;12413;46562,00000000000;NA;NA
